ticket_id,std_type,district,subdistrict,province_clean,urgency,comment,comment_length,day_of_week,hour_of_day,day,month,year,lng,lat,SLA_days,breach,temp_high,temp_low,humidity_high,humidity_low,pressure_high,pressure_low,comment_clean,rule_risk_score_raw,rule_risk_reason,rule_risk_level
2024-8894YR,lighting,ลาดกระบัง,คลองสองต้นนุ่น,กรุงเทพมหานคร,high,ไฟไม่ติดตรงถนนตัดใหม่ค่ะ,24,3,15,4,1,2024,100.71112,13.75395,73.68319893052893,0,35.0,23.0,94.0,28.0,1020.0,1008.0,ไฟไม่ติดตรงถนนตัดใหม่ค่ะ,2.5,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา lighting เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน),low
79XKZJ,cleaning,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,mid,"ปัญหา: บริเวณในชุมชนโคกปู่แก่น ภายในซอยดังกล่าวพบผู้สูงอายุเพศชาย ไม่สามารถดูแลตนเองได้ มีพฤติกรรมขับถ่ายไม่เป็นที่เป็นทางส่งกลิ่นเหม็นรบกวนและมีพฤติกรรมขโมยของในชุมชน 
ต้องการให้หน่วยงานที่เกี่ยวข้องเข้าไปดูแลผู้สูงอายุดังกล่าว
ซอย: ประชาราษฎร์สาย 1 ที่ 10
ถนน: ประชาราษฎร์สาย 1
จุดสังเกต: เข้าไปในซอยดังกล่าวจนพบศาลประจำชุมชนจุดเกิดเหตุอยู่ซ้ายมือเยื้องๆกับศาลประจำชุมชน
เขต: บางซื่อ
#1555",392,5,12,17,2,2024,100.52467,13.80263,11.866649166648148,0,37.0,22.0,94.0,30.0,1021.0,1007.0,ปัญหา: บริเวณในชุมชนโคกปู่แก่น ภายในซอยดังกล่าวพบผู้สูงอายุเพศชาย ไม่สามารถดูแลตนเองได้ มีพฤติกรรมขับถ่ายไม่เป็นที่เป็นทางส่งกลิ่นเหม็นรบกวนและมีพฤติกรรมขโมยของในชุมชน ต้องการให้หน่วยงานที่เกี่ยวข้องเข้าไปดูแลผู้สูงอายุดังกล่าว ซอย: ประชาราษฎร์สาย 1 ที่ 10 ถนน: ประชาราษฎร์สาย 1 จุดสังเกต: เข้าไปในซอยดังกล่าวจนพบศาลประจำชุมชนจุดเกิดเหตุอยู่ซ้ายมือเยื้องๆกับศาลประจำชุมชน เขต: บางซื่อ #1555,2.1,"ระดับความเร่งด่วน = MID → มีโอกาส breach ปานกลาง | หมวดปัญหา cleaning เป็นหมวดเสี่ยงกลางๆ → เสี่ยงปานกลาง | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน, สาม) | คำอธิบายยาวมาก (length=392) → มักเป็นเคสซับซ้อน/ร้องเรียนหลายประเด็น → เสี่ยง breach สูง",low
2024-8LWV6A,road,หลักสี่,ตลาดบางเขน,กรุงเทพมหานคร,high,แขวนป้ายเกะกะ,13,6,8,18,8,2024,100.57707,13.87544,12.46195016349537,0,36.0,24.0,100.0,44.0,1012.0,1002.0,แขวนป้ายเกะกะ,2.3,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งช่วงเช้า (hour=8) ซึ่งเป็นช่วงงานล้นของหน่วยงาน → มีโอกาส delay เล็กน้อย | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า,low
2024-8FTD6Q,road,วัฒนา,คลองเตยเหนือ,กรุงเทพมหานคร,high,ขอให้ทาง กทม รีบดูกล้อง หารถปูนที่ทำถนนเลอะปูน ถนนลาดยางเป็นล้านเสียหาย,71,6,3,3,3,2024,100.56305,13.74759,12.46195016349537,1,39.0,25.0,94.0,20.0,1016.0,1005.0,ขอให้ทาง กทม รีบดูกล้อง หารถปูนที่ทำถนนเลอะปูน ถนนลาดยางเป็นล้านเสียหาย,3.2,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งในช่วงกลางคืน/เช้ามืด (hour=3) + หมวด road → อาจกระทบความปลอดภัยมาก | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน, หาย)",high
2024-N3K2HE,noise,ดอนเมือง,สีกัน,กรุงเทพมหานคร,mid,มีการก่อสร้างในช่วงวันหยุดส่งเสียงรบกวนเกิน 75 เดซิเบล และการขุดเจาะทำให้เสียงดังมากรบกวนการพักผ่อนก่อน 8 โมงเช้า,113,5,1,16,11,2024,100.58008,13.93539,28.791555815460676,0,35.0,21.0,100.0,41.0,1016.0,1006.0,มีการก่อสร้างในช่วงวันหยุดส่งเสียงรบกวนเกิน 75 เดซิเบล และการขุดเจาะทำให้เสียงดังมากรบกวนการพักผ่อนก่อน 8 โมงเช้า,2.3,ระดับความเร่งด่วน = MID → มีโอกาส breach ปานกลาง | หมวดปัญหา noise เป็นหมวดเสี่ยงกลางๆ → เสี่ยงปานกลาง | แจ้งในช่วงกลางคืน/เช้ามืด (hour=1) → มีโอกาสจัดการได้ช้ากว่าช่วงกลางวัน | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น หยุ) | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า,low
2024-LA6AA2,road,บางแค,บางแคเหนือ,กรุงเทพมหานคร,high,เนื่องจากในซอยเพชรเกษม68 จะมีเซเว่นอยู่ในกลางซอย โดยบริเวณด้านซ้ายของเซเว่น จะมีร้านค้าร้านอาหาร ซึ่งร้านที่อยู่ด้านริมนอกสุด ในช่วงเช้ามีการตั้งร้านขายหมูปิ้ง โดยนำกรวยจราจรมาตั้งขวางทางเดิน ทำให้คนบริเวณนั้นไม่สามารถเดินสัญจรไปมาปกติได้ ต้องเดินลงบนถนน เนื่องจากร้านหมูปิ้งดังกล่าวมีการนำกรวยมาตั้งกีดขวาง และตั้งเตาขายบริเวณทางเดิน,334,2,3,14,8,2024,100.41564,13.7192,12.46195016349537,0,36.0,24.0,100.0,44.0,1012.0,1002.0,เนื่องจากในซอยเพชรเกษม68 จะมีเซเว่นอยู่ในกลางซอย โดยบริเวณด้านซ้ายของเซเว่น จะมีร้านค้าร้านอาหาร ซึ่งร้านที่อยู่ด้านริมนอกสุด ในช่วงเช้ามีการตั้งร้านขายหมูปิ้ง โดยนำกรวยจราจรมาตั้งขวางทางเดิน ทำให้คนบริเวณนั้นไม่สามารถเดินสัญจรไปมาปกติได้ ต้องเดินลงบนถนน เนื่องจากร้านหมูปิ้งดังกล่าวมีการนำกรวยมาตั้งกีดขวาง และตั้งเตาขายบริเวณทางเดิน,4.0,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งในช่วงกลางคืน/เช้ามืด (hour=3) + หมวด road → อาจกระทบความปลอดภัยมาก | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น เพช, ถนน) | คำอธิบายยาวมาก (length=334) → มักเป็นเคสซับซ้อน/ร้องเรียนหลายประเด็น → เสี่ยง breach สูง | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า",high
2024-KLWDKL,safety,ตลิ่งชัน,บางเชือกหนัง,กรุงเทพมหานคร,high,มีหลุมกลางถนน เกิดอุบัติเหตุขับรถยนต์ตกหลุมยางแตก 2 ข้าง,56,0,6,30,9,2024,100.42745,13.74999,14.08306067712731,0,35.0,24.0,100.0,47.0,1013.0,999.0,มีหลุมกลางถนน เกิดอุบัติเหตุขับรถยนต์ตกหลุมยางแตก 2 ข้าง,3.0,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา safety เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งช่วงเช้า (hour=6) ซึ่งเป็นช่วงงานล้นของหน่วยงาน → มีโอกาส delay เล็กน้อย | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน) | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า,medium
2024-873LL7,cleaning,พระโขนง,บางจาก,กรุงเทพมหานคร,mid,มาทิ้ง โซฟา ทั้งตัวเลยค่ะ,25,6,2,29,9,2024,100.61317,13.68976,11.866649166648148,0,35.0,24.0,100.0,47.0,1013.0,999.0,มาทิ้ง โซฟา ทั้งตัวเลยค่ะ,1.6,ระดับความเร่งด่วน = MID → มีโอกาส breach ปานกลาง | หมวดปัญหา cleaning เป็นหมวดเสี่ยงกลางๆ → เสี่ยงปานกลาง | แจ้งในช่วงกลางคืน/เช้ามืด (hour=2) → มีโอกาสจัดการได้ช้ากว่าช่วงกลางวัน | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า,low
2024-3ZQ7VV,safety,คลองเตย,คลองเตย,กรุงเทพมหานคร,high,"วันเสาร์ที่ 20 ก.ค.  ช่วงเวลา  15:32
ซอยนานาใต้ พบรถบริการ 2 คัน จอดหน้าโรงแรม ในเขตห้ามจอดตลอดเวลา เสี่ยงเกิดอุบัติเหตุ นานาใต้เป็นซอยลัดมีรถยนต์วิ่งจำนวนมาก ขอเจ้าหน้าที่ มาล๊อคล้อ จับปรับ ตาม พรบ จราจรทางบก พ.ศ.2567 ค่ะ",222,5,13,20,7,2024,100.55303,13.7394,14.08306067712731,0,36.0,24.0,100.0,47.0,1012.0,1001.0,วันเสาร์ที่ 20 ก.ค. ช่วงเวลา 15:32 ซอยนานาใต้ พบรถบริการ 2 คัน จอดหน้าโรงแรม ในเขตห้ามจอดตลอดเวลา เสี่ยงเกิดอุบัติเหตุ นานาใต้เป็นซอยลัดมีรถยนต์วิ่งจำนวนมาก ขอเจ้าหน้าที่ มาล๊อคล้อ จับปรับ ตาม พรบ จราจรทางบก พ.ศ.2567 ค่ะ,3.0,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา safety เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ใต้, ยงเ) | คำอธิบายยาว (length=222) → มีโอกาสเป็นเคสซับซ้อน | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า",medium
2024-G8A3HL,road,ยานนาวา,ช่องนนทรี,กรุงเทพมหานคร,high,ยังคงพบรถยนต์จอดบนทางเท้า พึ่งแจ้งเรื่องไปตอนเช้า ตอนเย็นก็ยังพบจอดบนทางเท้าเหมือนเดิม,86,2,10,17,1,2024,100.54729,13.69153,12.46195016349537,0,35.0,23.0,94.0,28.0,1020.0,1008.0,ยังคงพบรถยนต์จอดบนทางเท้า พึ่งแจ้งเรื่องไปตอนเช้า ตอนเย็นก็ยังพบจอดบนทางเท้าเหมือนเดิม,1.8,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย),low
2024-LQ2Z4Q,road,พญาไท,สามเสนใน,กรุงเทพมหานคร,high,ขับขี่รถบนทางเดินเท้า,21,0,3,2,9,2024,100.55947,13.78919,12.46195016349537,0,35.0,24.0,100.0,47.0,1013.0,999.0,ขับขี่รถบนทางเดินเท้า,2.8,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งในช่วงกลางคืน/เช้ามืด (hour=3) + หมวด road → อาจกระทบความปลอดภัยมาก | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า,medium
2024-F3MKCW,road,บึงกุ่ม,นวมินทร์,กรุงเทพมหานคร,high,"📢🔊🛣️🕳️แจ้งถนนชำรุด 😱
ตรงที่เคยมาปรับปรุงตอนนี้เสื่อมสภาพหลุดร่อนออกเป็นหลุม เป็นร่อง ตามเดิม
🗣️รบกวนตรวจสอบแก้ไข
📸
📌ตรง นวมินทร์ 91
🛣️ถนนนวมินทร์ ขาออก
🙏👷👩‍🔧ขอขอบคุณ เจ้าหน้าที่ทุกท่าน✌️✌️💪👏👏👏
💥🎤🚘🚖🕳️รถตกหลุมบ่อยๆแรงกระแทกอาจทำให้👉ลูกปืนล้อแตก ช่วงล่างปีกนกโช๊คอัพเสียหาย ล้อแม็กดุ้ง แตก ยางบวมยางแตกยางฉีก ถ้าแรงกว่านั้นตัวถังอาจเสียหาย😰",337,1,4,1,10,2024,100.64912,13.79964,12.46195016349537,1,35.0,23.0,100.0,49.0,1014.0,1002.0,📢🔊🛣️🕳️แจ้งถนนชำรุด 😱 ตรงที่เคยมาปรับปรุงตอนนี้เสื่อมสภาพหลุดร่อนออกเป็นหลุม เป็นร่อง ตามเดิม 🗣️รบกวนตรวจสอบแก้ไข 📸 📌ตรง นวมินทร์ 91 🛣️ถนนนวมินทร์ ขาออก 🙏👷👩‍🔧ขอขอบคุณ เจ้าหน้าที่ทุกท่าน✌️✌️💪👏👏👏 💥🎤🚘🚖🕳️รถตกหลุมบ่อยๆแรงกระแทกอาจทำให้👉ลูกปืนล้อแตก ช่วงล่างปีกนกโช๊คอัพเสียหาย ล้อแม็กดุ้ง แตก ยางบวมยางแตกยางฉีก ถ้าแรงกว่านั้นตัวถังอาจเสียหาย😰,4.0,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งในช่วงกลางคืน/เช้ามืด (hour=4) + หมวด road → อาจกระทบความปลอดภัยมาก | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน, หาย) | คำอธิบายยาวมาก (length=337) → มักเป็นเคสซับซ้อน/ร้องเรียนหลายประเด็น → เสี่ยง breach สูง | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า",high
2024-UHZ2V6,road,บางกะปิ,คลองจั่น,กรุงเทพมหานคร,high,เกาะกลางถนนลาดพร้าว  กทม.เลือกปลูกต้นทองอุไรซึ่งเติบโตหนาแน่นและสูงเร็วมากบังสายตา(แทนการปลูกตันไม้อื่น เช่น ดอกเข็ม) ขาดการควบดูแลการตัดแต่งความสูงเพื่อให้การใช้ถนนปลอดภ้ย  เพราะ ทำให้บังป้ายสัญญาณจราจร เช่นยูเทิน  และช่องคนเดินข้ามทสงม้าลายทำช่องเล็กๆ แถมมีมอเตอร์ไซด์ใช้ยูเทินร่วมด้วย ทำให้เกิดอุบัติเหตุได้ง่าย โดยเฉพาะซ.ลาดพร้าว 101ถีง สะพานข้ามแยกแฮปปี้แลนด์,364,6,11,6,10,2024,100.63314,13.77287,12.46195016349537,0,35.0,23.0,100.0,49.0,1014.0,1002.0,เกาะกลางถนนลาดพร้าว กทม.เลือกปลูกต้นทองอุไรซึ่งเติบโตหนาแน่นและสูงเร็วมากบังสายตา(แทนการปลูกตันไม้อื่น เช่น ดอกเข็ม) ขาดการควบดูแลการตัดแต่งความสูงเพื่อให้การใช้ถนนปลอดภ้ย เพราะ ทำให้บังป้ายสัญญาณจราจร เช่นยูเทิน และช่องคนเดินข้ามทสงม้าลายทำช่องเล็กๆ แถมมีมอเตอร์ไซด์ใช้ยูเทินร่วมด้วย ทำให้เกิดอุบัติเหตุได้ง่าย โดยเฉพาะซ.ลาดพร้าว 101ถีง สะพานข้ามแยกแฮปปี้แลนด์,3.3,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน, าลา) | คำอธิบายยาวมาก (length=364) → มักเป็นเคสซับซ้อน/ร้องเรียนหลายประเด็น → เสี่ยง breach สูง | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า",high
2024-PBAPY6,flood,บางรัก,มหาพฤฒาราม,กรุงเทพมหานคร,high,จากที่มีการมาเปิดและขุดท่อเมื่อเดือนที่แล้ว ฝาท่อค่อนข้างแตกชำรุดและกลัวจะเดินแล้วตกลงไป รบกวนเปลี่ยนฝาท่อให้หน่อยนะคะ แถวนี้เด็กเยอะค่ะ,136,1,23,5,3,2024,100.52503,13.73218,11.670945969684022,1,39.0,25.0,94.0,20.0,1016.0,1005.0,จากที่มีการมาเปิดและขุดท่อเมื่อเดือนที่แล้ว ฝาท่อค่อนข้างแตกชำรุดและกลัวจะเดินแล้วตกลงไป รบกวนเปลี่ยนฝาท่อให้หน่อยนะคะ แถวนี้เด็กเยอะค่ะ,2.2,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา flood เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งในช่วงกลางคืน/เช้ามืด (hour=23) → มีโอกาสจัดการได้ช้ากว่าช่วงกลางวัน,low
2024-FV3T4W,cleaning,คลองสาน,คลองสาน,กรุงเทพมหานคร,mid,หน้าเซเว่นมีขยะเยอะครับ,23,2,15,13,11,2024,100.50293,13.73209,11.866649166648148,0,35.0,21.0,100.0,41.0,1016.0,1006.0,หน้าเซเว่นมีขยะเยอะครับ,1.2,ระดับความเร่งด่วน = MID → มีโอกาส breach ปานกลาง | หมวดปัญหา cleaning เป็นหมวดเสี่ยงกลางๆ → เสี่ยงปานกลาง | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า,low
2024-AMPP7X,road,ทวีวัฒนา,ศาลาธรรมสพน์,กรุงเทพมหานคร,high,ถนนเป็นหลุมอีกแล้ว จุดเดิมที่เคยเป็น ขับรถตกตลอด ถ้าไม่ตกก็ต้องเกือบเบียดสะพาน รบกงนช่วยปรับปรุงกน่อยค่ะ จุดนี้สองหลุมค่ะ,121,1,7,24,9,2024,100.41005,13.79769,12.46195016349537,0,35.0,24.0,100.0,47.0,1013.0,999.0,ถนนเป็นหลุมอีกแล้ว จุดเดิมที่เคยเป็น ขับรถตกตลอด ถ้าไม่ตกก็ต้องเกือบเบียดสะพาน รบกงนช่วยปรับปรุงกน่อยค่ะ จุดนี้สองหลุมค่ะ,3.0,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งช่วงเช้า (hour=7) ซึ่งเป็นช่วงงานล้นของหน่วยงาน → มีโอกาส delay เล็กน้อย | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน) | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า,medium
NYFF86,road,จอมทอง,บางขุนเทียน,กรุงเทพมหานคร,high,"ปัญหา: บริเวณถนนดังกล่าวมุ่งหน้าไปแยกกำนันแม้น ผู้ร้องแจ้งว่าพบเห็นซากสุนัข ต้องการให้เจ้าหน้าที่ดำเนินการเก็บซากสุนัข

ถนน: กัลปพฤกษ์
จุดสังเกต: บริเวณถนนดังกล่าวมุ่งหน้าไปแยกกำนันแม้นมีป้ายขนาดใหญ่เป็นป้ายห้ามจอดรถ และบริเวณใกล้เคียงเป็นพื้นที่ว่างเปล่ามีรถแม็คโครจอดอยู่ 2 คัน
เขต: จอมทอง
#1555",298,4,0,9,2,2024,100.43824,13.69496,12.46195016349537,0,37.0,22.0,94.0,30.0,1021.0,1007.0,ปัญหา: บริเวณถนนดังกล่าวมุ่งหน้าไปแยกกำนันแม้น ผู้ร้องแจ้งว่าพบเห็นซากสุนัข ต้องการให้เจ้าหน้าที่ดำเนินการเก็บซากสุนัข ถนน: กัลปพฤกษ์ จุดสังเกต: บริเวณถนนดังกล่าวมุ่งหน้าไปแยกกำนันแม้นมีป้ายขนาดใหญ่เป็นป้ายห้ามจอดรถ และบริเวณใกล้เคียงเป็นพื้นที่ว่างเปล่ามีรถแม็คโครจอดอยู่ 2 คัน เขต: จอมทอง #1555,3.4000000000000004,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งในช่วงกลางคืน/เช้ามืด (hour=0) + หมวด road → อาจกระทบความปลอดภัยมาก | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน, ยงเ) | คำอธิบายยาว (length=298) → มีโอกาสเป็นเคสซับซ้อน",high
2024-BM9XKG,safety,คลองเตย,คลองเตย,กรุงเทพมหานคร,high,ตัดต้นมะพร้าวจะโค่นล้มทับหลังคาบ้าน บริเวณท้ายซอย 8,51,1,10,5,3,2024,100.5753,13.70862,14.08306067712731,0,39.0,25.0,94.0,20.0,1016.0,1005.0,ตัดต้นมะพร้าวจะโค่นล้มทับหลังคาบ้าน บริเวณท้ายซอย 8,1.8,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา safety เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย),low
2024-E8G6KM,road,ยานนาวา,ช่องนนทรี,กรุงเทพมหานคร,high,ขับขี่ทางเท้า,13,2,1,4,9,2024,100.54083,13.69962,12.46195016349537,0,35.0,24.0,100.0,47.0,1013.0,999.0,ขับขี่ทางเท้า,2.8,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งในช่วงกลางคืน/เช้ามืด (hour=1) + หมวด road → อาจกระทบความปลอดภัยมาก | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า,medium
ZKL74P,road,คันนายาว,รามอินทรา,กรุงเทพมหานคร,high,"ปัญหา: ภายในซอยดังกล่าว พบมีการนำหินมาวางกองไว้บนผิวการจราจร ทำให้กีดขวางทางสัญจร สร้างความเดือดร้อนให้กับผู้ที่สัญจรผ่านไป-มา อ้างอิงเลขที่รับแจ้ง UAZHZU เจ้าหน้าที่ตอบกลับมาเมื่อวันที่ 23 ส.ค. 67 แจ้งว่า เจ้าหน้าที่เทศกิจตรวจสอบซอยรามอินทรา 79 ตลอดทั้งซอย ไม่พบกองหิน และได้สอบถามประชาชนผู้พักอาศัยในซอย ได้รับแจ้งว่าไม่มีกองหินหรือสิ่งใดๆ มากองบนถนน

ผู้ร้องแจ้งว่าปัญหายังไม่ได้รับการแก้ไข ยังมีกองหินวางกองไว้อยู่เช่นเดิม ต้องการให้เจ้าหน้าที่ตรวจสอบและดำเนินการอีกครั้ง
ซอย: รามอินทรา 79
ถนน: รามอินทรา
จุดสังเกต: เข้ามาภายในซอยประมาณ 150 เมตร ช่วงบริเวณสิ้นสุดถนนคอนกรีต กองหินจะอยู่ติดกับรั้วสังกะสีของโรงงาน
เขต: คันนายาว
#1555",637,3,12,5,9,2024,100.66677,13.8371,12.46195016349537,0,35.0,24.0,100.0,47.0,1013.0,999.0,ปัญหา: ภายในซอยดังกล่าว พบมีการนำหินมาวางกองไว้บนผิวการจราจร ทำให้กีดขวางทางสัญจร สร้างความเดือดร้อนให้กับผู้ที่สัญจรผ่านไป-มา อ้างอิงเลขที่รับแจ้ง UAZHZU เจ้าหน้าที่ตอบกลับมาเมื่อวันที่ 23 ส.ค. 67 แจ้งว่า เจ้าหน้าที่เทศกิจตรวจสอบซอยรามอินทรา 79 ตลอดทั้งซอย ไม่พบกองหิน และได้สอบถามประชาชนผู้พักอาศัยในซอย ได้รับแจ้งว่าไม่มีกองหินหรือสิ่งใดๆ มากองบนถนน ผู้ร้องแจ้งว่าปัญหายังไม่ได้รับการแก้ไข ยังมีกองหินวางกองไว้อยู่เช่นเดิม ต้องการให้เจ้าหน้าที่ตรวจสอบและดำเนินการอีกครั้ง ซอย: รามอินทรา 79 ถนน: รามอินทรา จุดสังเกต: เข้ามาภายในซอยประมาณ 150 เมตร ช่วงบริเวณสิ้นสุดถนนคอนกรีต กองหินจะอยู่ติดกับรั้วสังกะสีของโรงงาน เขต: คันนายาว #1555,3.3,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน, หาย) | คำอธิบายยาวมาก (length=637) → มักเป็นเคสซับซ้อน/ร้องเรียนหลายประเด็น → เสี่ยง breach สูง | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า",high
